ID, Date, Time, X Acceleration, Y Acceleration, Z Acceleration, Temperature 
0, 16/1/2020, 16:5:54, 0.1, 1.03, 9.82, 23.96 
0, 16/1/2020, 16:5:55, 0.08, 0.9599999, 9.79, 23.93 
0, 16/1/2020, 16:5:56, 0.09, 1.05, 9.77, 23.76 
0, 16/1/2020, 16:5:57, 0.07, 1.05, 9.82, 23.96 
0, 16/1/2020, 16:5:58, 0.06, 1.06, 9.75, 23.93 
0, 16/1/2020, 16:5:59, 0.07, 1.04, 9.76, 23.98 
0, 16/1/2020, 16:6:0, 0.11, 1.02, 9.73, 23.91 
0, 16/1/2020, 16:6:1, 0.11, 1.02, 9.77, 23.93 
0, 16/1/2020, 16:6:2, 0.09, 1.03, 9.74, 23.98 
0, 16/1/2020, 16:6:3, 0.09, 1.02, 9.78, 23.86 
0, 16/1/2020, 16:6:4, 0.09, 1.0, 9.77, 23.93 
0, 16/1/2020, 16:6:5, 0.07, 0.99, 9.74, 23.96 
0, 16/1/2020, 16:6:6, 0.09, 1.03, 9.78, 23.91 
0, 16/1/2020, 16:6:7, 0.07, 1.05, 9.77, 23.96 
0, 16/1/2020, 16:6:8, 0.06, 1.05, 9.76, 23.98 
0, 16/1/2020, 16:6:9, 0.1, 1.02, 9.8, 23.98 
0, 16/1/2020, 16:6:10, 0.1, 1.02, 9.76, 23.98 
0, 16/1/2020, 16:6:11, 0.1, 1.02, 9.82, 24.03 
0, 16/1/2020, 16:6:12, 0.06, 1.03, 9.74, 23.88 
0, 16/1/2020, 16:6:13, 0.11, 1.02, 9.76, 23.98 
0, 16/1/2020, 16:6:14, 0.1, 1.03, 9.73, 23.93 
0, 16/1/2020, 16:6:15, 0.1, 1.04, 9.72, 23.91 
0, 16/1/2020, 16:6:16, 0.1, 1.04, 9.79, 23.91 
0, 16/1/2020, 16:6:17, 0.1, 1.03, 9.75, 23.79 
0, 16/1/2020, 16:6:18, 0.06, 1.01, 9.76, 23.91 
0, 16/1/2020, 16:6:19, 0.1, 1.04, 9.77, 23.93 
0, 16/1/2020, 16:6:20, 0.08, 0.99, 9.8, 23.91 
0, 16/1/2020, 16:6:21, 0.09, 1.07, 9.75, 23.83 
0, 16/1/2020, 16:6:22, 0.08, 1.03, 9.79, 23.98 
0, 16/1/2020, 16:6:23, 0.07, 1.02, 9.88, 23.93 
0, 16/1/2020, 16:6:24, 0.05, 1.02, 9.8, 23.88 
0, 16/1/2020, 16:6:25, 0.11, 1.05, 9.81, 23.88 
0, 16/1/2020, 16:6:27, 0.1, 1.02, 9.78, 23.93 
0, 16/1/2020, 16:6:28, 0.1, 1.04, 9.77, 23.79 
0, 16/1/2020, 16:6:29, 0.1, 1.02, 9.76, 23.79 
0, 16/1/2020, 16:6:30, 0.08, 1.03, 9.79, 23.81 
0, 16/1/2020, 16:6:31, 0.06, 1.03, 9.8, 23.93 
0, 16/1/2020, 16:6:32, 0.11, 1.05, 9.74, 23.79 
0, 16/1/2020, 16:6:33, 0.09, 1.06, 9.76, 23.86 
0, 16/1/2020, 16:6:34, 0.11, 1.04, 9.81, 23.93 
0, 16/1/2020, 16:6:35, 0.07, 1.04, 9.75, 23.88 
0, 16/1/2020, 16:6:36, 0.11, 1.04, 9.78, 23.86 
0, 16/1/2020, 16:6:37, 0.09, 1.03, 9.77, 23.93 
0, 16/1/2020, 16:6:38, 0.1, 1.03, 9.73, 23.96 
0, 16/1/2020, 16:6:39, 0.09, 1.04, 9.72, 23.96 
0, 16/1/2020, 16:6:40, 0.11, 1.02, 9.76, 23.81 
0, 16/1/2020, 16:6:41, 0.11, 1.04, 9.73, 23.88 
0, 16/1/2020, 16:6:42, 0.07, 1.02, 9.78, 23.88 
0, 16/1/2020, 16:6:43, 0.07, 1.02, 9.78, 23.86 
0, 16/1/2020, 16:6:44, 0.09, 1.06, 9.75, 23.91 
0, 16/1/2020, 16:6:45, 0.11, 1.05, 9.75, 23.86 
0, 16/1/2020, 16:6:46, 0.08, 0.99, 9.76, 23.96 
0, 16/1/2020, 16:6:47, 0.08, 1.01, 9.76, 23.98 
0, 16/1/2020, 16:6:48, 0.1, 1.04, 9.8, 23.96 
0, 16/1/2020, 16:6:49, 0.06, 1.01, 9.77, 23.83 
0, 16/1/2020, 16:6:50, 0.08, 1.0, 9.8, 23.91 
0, 16/1/2020, 16:6:51, 0.09, 1.05, 9.76, 23.91 
0, 16/1/2020, 16:6:52, 0.11, 1.04, 9.77, 23.93 
0, 16/1/2020, 16:6:53, 0.06, 1.05, 9.73, 23.83 
0, 16/1/2020, 16:6:54, 0.13, 1.01, 9.74, 23.93 
0, 16/1/2020, 16:6:55, 0.07, 1.01, 9.8, 23.83 
0, 16/1/2020, 16:6:56, 0.09, 1.03, 9.79, 23.98 
0, 16/1/2020, 16:6:57, 0.06, 1.05, 9.73, 23.86 
0, 16/1/2020, 16:6:58, 0.07, 1.04, 9.74, 23.88 
0, 16/1/2020, 16:6:59, 0.11, 1.03, 9.75, 23.91 
0, 16/1/2020, 16:7:0, 0.11, 1.07, 9.75, 23.96 
0, 16/1/2020, 16:7:1, 0.09, 1.08, 9.78, 23.91 
0, 16/1/2020, 16:7:2, 0.1, 1.05, 9.76, 23.91 
0, 16/1/2020, 16:7:3, 0.06, 1.02, 9.77, 24.0 
0, 16/1/2020, 16:7:4, 0.1, 1.03, 9.71, 23.86 
0, 16/1/2020, 16:7:5, 0.11, 1.0, 9.76, 24.0 
0, 16/1/2020, 16:7:7, 0.11, 1.01, 9.77, 24.0 
0, 16/1/2020, 16:7:8, 0.14, 1.03, 9.81, 23.96 
0, 16/1/2020, 16:7:9, 0.07, 1.02, 9.74, 23.79 
0, 16/1/2020, 16:7:10, 0.11, 1.03, 9.78, 23.98 
0, 16/1/2020, 16:7:11, 0.09, 1.02, 9.77, 24.0 
0, 16/1/2020, 16:7:12, 0.09, 1.03, 9.76, 24.03 
0, 16/1/2020, 16:7:13, 0.09, 1.01, 9.75, 23.93 
0, 16/1/2020, 16:7:14, 0.1, 1.0, 9.74, 24.03 
0, 16/1/2020, 16:7:15, 0.1, 1.02, 9.76, 23.93 
0, 16/1/2020, 16:7:16, 0.11, 1.02, 9.76, 24.0 
0, 16/1/2020, 16:7:17, 0.09, 1.01, 9.78, 23.88 
0, 16/1/2020, 16:7:18, 0.09, 1.03, 9.77, 23.98 
0, 16/1/2020, 16:7:19, 0.1, 0.98, 9.75, 23.91 
0, 16/1/2020, 16:7:20, 0.12, 1.0, 9.75, 23.91 
0, 16/1/2020, 16:7:21, 0.11, 0.99, 9.74, 23.96 
0, 16/1/2020, 16:7:22, 0.09, 0.98, 9.72, 24.0 
0, 16/1/2020, 16:7:23, 0.09, 1.02, 9.76, 23.83 
0, 16/1/2020, 16:7:24, 0.11, 1.01, 9.78, 23.96 
0, 16/1/2020, 16:7:25, 0.09, 1.02, 9.79, 23.93 
0, 16/1/2020, 16:7:26, 0.07, 1.02, 9.78, 23.93 
0, 16/1/2020, 16:7:27, 0.11, 1.03, 9.76, 23.96 
0, 16/1/2020, 16:7:28, 0.08, 1.11, 9.74, 23.96 
0, 16/1/2020, 16:7:29, 0.05, 1.03, 9.77, 23.83 
0, 16/1/2020, 16:7:30, 0.11, 1.04, 9.76, 23.88 
0, 16/1/2020, 16:7:31, 0.11, 1.02, 9.75, 23.96 
0, 16/1/2020, 16:7:32, 0.12, 1.02, 9.77, 23.91 
0, 16/1/2020, 16:7:33, 0.1, 1.02, 9.76, 23.91 
0, 16/1/2020, 16:7:34, 0.11, 1.02, 9.77, 23.49 
0, 16/1/2020, 16:7:35, 0.11, 1.02, 9.83, 24.0 
0, 16/1/2020, 16:7:36, 0.11, 1.01, 9.73, 24.0 
0, 16/1/2020, 16:7:37, 0.11, 1.04, 9.81, 23.83 
0, 16/1/2020, 16:7:38, 0.12, 1.02, 9.74, 23.79 
0, 16/1/2020, 16:7:39, 0.11, 1.01, 9.78, 23.83 
0, 16/1/2020, 16:7:40, 0.12, 1.03, 9.79, 23.79 
0, 16/1/2020, 16:7:41, 0.11, 1.02, 9.83, 23.79 
0, 16/1/2020, 16:7:42, 0.07, 1.02, 9.77, 23.88 
0, 16/1/2020, 16:7:43, 0.08, 1.02, 9.73, 23.93 
0, 16/1/2020, 16:7:44, 0.02, 0.99, 9.8, 23.88 
0, 16/1/2020, 16:7:45, 0.02, 1.0, 9.75, 23.93 
0, 16/1/2020, 16:7:47, 0.1, 1.02, 9.74, 23.81 
0, 16/1/2020, 16:7:48, 0.1, 1.02, 9.75, 23.91 
0, 16/1/2020, 16:7:49, 0.13, 1.0, 9.79, 23.91 
0, 16/1/2020, 16:7:50, 0.11, 1.03, 9.77, 23.76 
0, 16/1/2020, 16:7:51, 0.08, 1.03, 9.74, 23.91 
0, 16/1/2020, 16:7:52, 0.11, 1.02, 9.77, 23.81 
0, 16/1/2020, 16:7:53, 0.11, 1.0, 9.81, 23.86 
0, 16/1/2020, 16:7:54, 0.11, 0.98, 9.77, 23.91 
0, 16/1/2020, 16:7:55, 0.14, 1.02, 9.72, 23.88 
0, 16/1/2020, 16:7:56, 0.12, 1.03, 9.76, 23.96 
0, 16/1/2020, 16:7:57, 0.09, 1.01, 9.78, 23.81 
0, 16/1/2020, 16:7:58, 0.05, 0.99, 9.89, 23.79 
0, 16/1/2020, 16:7:59, 0.05, 0.9700001, 9.77, 23.83 
0, 16/1/2020, 16:8:0, 0.08, 1.01, 9.81, 24.96 
0, 16/1/2020, 16:8:1, 0.12, 1.03, 9.76, 23.61 
0, 16/1/2020, 16:8:2, 0.11, 1.0, 9.79, 23.74 
0, 16/1/2020, 16:8:3, 0.11, 1.02, 9.79, 23.79 
0, 16/1/2020, 16:8:4, 0.11, 1.01, 9.78, 23.59 
0, 16/1/2020, 16:8:5, 0.11, 1.02, 9.83, 23.98 
0, 16/1/2020, 16:8:6, 0.09, 1.02, 9.78, 23.71 
0, 16/1/2020, 16:8:7, 0.08, 1.06, 9.78, 23.69 
0, 16/1/2020, 16:8:8, 0.09, 1.03, 9.79, 23.66 
0, 16/1/2020, 16:8:9, 0.1, 1.05, 9.79, 23.66 
0, 16/1/2020, 16:8:10, 0.11, 1.02, 9.77, 23.69 
0, 16/1/2020, 16:8:11, 0.08, 1.0, 9.74, 23.76 
0, 16/1/2020, 16:8:12, 0.11, 1.07, 9.81, 23.69 
0, 16/1/2020, 16:8:13, 0.12, 1.0, 9.78, 23.74 
0, 16/1/2020, 16:8:14, 0.12, 1.01, 9.74, 23.59 
0, 16/1/2020, 16:8:15, 0.12, 1.01, 9.78, 23.71 
0, 16/1/2020, 16:8:16, 0.07, 1.03, 9.75, 23.57 
0, 16/1/2020, 16:8:17, 0.11, 1.07, 9.73, 23.69 
0, 16/1/2020, 16:8:18, 0.11, 1.03, 9.77, 23.71 
0, 16/1/2020, 16:8:19, 0.08, 1.02, 9.75, 23.66 
0, 16/1/2020, 16:8:20, 0.11, 1.05, 9.72, 23.66 
0, 16/1/2020, 16:8:21, 0.11, 1.01, 9.76, 23.74 
0, 16/1/2020, 16:8:22, 0.08, 1.01, 9.8, 23.76 
0, 16/1/2020, 16:8:23, 0.12, 1.02, 9.76, 23.61 
0, 16/1/2020, 16:8:24, 0.11, 1.02, 9.75, 23.54 
0, 16/1/2020, 16:8:25, 0.11, 1.04, 9.75, 23.74 
0, 16/1/2020, 16:8:27, 0.15, 1.0, 9.75, 23.71 
0, 16/1/2020, 16:8:28, 0.11, 1.05, 9.79, 23.69 
0, 16/1/2020, 16:8:29, 0.06, 1.03, 9.78, 23.71 
0, 16/1/2020, 16:8:30, 0.11, 1.01, 9.76, 23.74 
0, 16/1/2020, 16:8:31, 0.1, 1.01, 9.79, 23.79 
0, 16/1/2020, 16:8:32, 0.08, 1.05, 9.77, 23.71 
0, 16/1/2020, 16:8:33, 0.11, 1.03, 9.75, 23.71 
0, 16/1/2020, 16:8:34, 0.11, 1.02, 9.74, 23.69 
0, 16/1/2020, 16:8:35, 0.14, 1.0, 9.76, 23.74 
0, 16/1/2020, 16:8:36, 0.09, 1.01, 9.72, 23.61 
0, 16/1/2020, 16:8:37, 0.11, 0.9700001, 9.73, 23.76 
0, 16/1/2020, 16:8:38, 0.07, 1.04, 9.7, 23.98 
0, 16/1/2020, 16:8:39, 0.09, 0.99, 9.72, 23.76 
0, 16/1/2020, 16:8:40, 0.1, 1.05, 9.81, 24.0 
0, 16/1/2020, 16:8:41, 0.11, 1.08, 9.74, 23.93 
0, 16/1/2020, 16:8:42, 0.07, 1.04, 9.76, 23.93 
0, 16/1/2020, 16:8:43, 0.05, 1.02, 9.77, 23.96 
0, 16/1/2020, 16:8:44, 0.09, 1.03, 9.78, 23.98 
0, 16/1/2020, 16:8:45, 0.12, 1.03, 9.8, 23.83 
0, 16/1/2020, 16:8:46, 0.08, 1.02, 9.74, 23.86 
0, 16/1/2020, 16:8:47, 0.09, 1.04, 9.77, 23.88 
0, 16/1/2020, 16:8:48, 0.09, 1.02, 9.82, 23.93 
0, 16/1/2020, 16:8:49, 0.08, 1.04, 9.84, 23.93 
0, 16/1/2020, 16:8:50, 0.09, 1.03, 9.82, 23.91 
0, 16/1/2020, 16:8:51, 0.07, 1.04, 9.82, 23.96 
0, 16/1/2020, 16:8:52, 0.09, 1.04, 9.76, 23.93 
0, 16/1/2020, 16:8:53, 0.1, 1.05, 9.75, 23.96 
0, 16/1/2020, 16:8:54, 0.11, 1.0, 9.76, 23.93 
0, 16/1/2020, 16:8:55, 0.11, 1.04, 9.76, 23.88 
0, 16/1/2020, 16:8:56, 0.1, 1.01, 9.77, 23.91 
0, 16/1/2020, 16:8:57, 0.09, 1.06, 9.75, 23.88 
0, 16/1/2020, 16:8:58, 0.11, 1.04, 9.77, 23.88 
0, 16/1/2020, 16:8:59, 0.07, 1.04, 9.74, 23.93 
0, 16/1/2020, 16:9:0, 0.11, 1.04, 9.78, 23.79 
0, 16/1/2020, 16:9:1, 0.11, 1.03, 9.74, 23.96 
0, 16/1/2020, 16:9:2, 0.08, 1.03, 9.74, 23.81 
0, 16/1/2020, 16:9:3, 0.11, 1.04, 9.73, 23.86 
0, 16/1/2020, 16:9:4, 0.07, 1.04, 9.81, 23.74 
0, 16/1/2020, 16:9:6, 0.1, 1.02, 9.76, 23.81 
0, 16/1/2020, 16:9:7, 0.1, 1.03, 9.76, 23.88 
0, 16/1/2020, 16:9:8, 0.07, 1.02, 9.73, 23.93 
0, 16/1/2020, 16:9:9, 0.11, 1.03, 9.76, 23.76 
0, 16/1/2020, 16:9:10, 0.08, 1.04, 9.74, 23.93 
0, 16/1/2020, 16:9:11, 0.06, 1.05, 9.78, 23.91 
0, 16/1/2020, 16:9:12, 0.11, 1.02, 9.76, 23.96 
0, 16/1/2020, 16:9:13, 0.11, 1.02, 9.8, 23.76 
0, 16/1/2020, 16:9:14, 0.09, 1.02, 9.73, 23.86 
0, 16/1/2020, 16:9:15, 0.08, 1.03, 9.76, 23.93 
0, 16/1/2020, 16:9:16, 0.11, 1.02, 9.75, 24.0 
0, 16/1/2020, 16:9:17, 0.12, 1.06, 9.76, 23.86 
0, 16/1/2020, 16:9:18, 0.09, 1.04, 9.77, 23.83 
0, 16/1/2020, 16:9:19, 0.14, 1.02, 9.8, 23.86 
0, 16/1/2020, 16:9:20, 0.1, 1.02, 9.73, 23.86 
0, 16/1/2020, 16:9:21, 0.08, 1.03, 9.75, 23.91 
0, 16/1/2020, 16:9:22, 0.1, 1.08, 9.85, 23.81 
0, 16/1/2020, 16:9:23, 0.03, 1.01, 9.76, 23.76 
0, 16/1/2020, 16:9:24, 0.11, 1.02, 9.71, 24.86 
0, 16/1/2020, 16:9:25, 0.1, 1.05, 9.77, 24.84 
0, 16/1/2020, 16:9:26, 0.11, 1.03, 9.75, 24.91 
0, 16/1/2020, 16:9:27, 0.11, 1.03, 9.75, 24.88 
0, 16/1/2020, 16:9:28, 0.09, 1.03, 9.75, 24.86 
0, 16/1/2020, 16:9:29, 0.11, 1.08, 9.74, 24.84 
0, 16/1/2020, 16:9:30, 0.11, 1.06, 9.74, 24.81 
0, 16/1/2020, 16:9:31, 0.07, 1.04, 9.76, 24.81 
0, 16/1/2020, 16:9:32, 0.08, 1.05, 9.75, 24.35 
0, 16/1/2020, 16:9:33, 0.11, 1.01, 9.78, 24.57 
0, 16/1/2020, 16:9:34, 0.08, 1.02, 9.8, 24.59 
0, 16/1/2020, 16:9:35, 0.09, 1.04, 9.77, 24.44 
0, 16/1/2020, 16:9:36, 0.07, 1.06, 9.78, 24.47 
0, 16/1/2020, 16:9:37, 0.09, 1.04, 9.71, 24.49 
0, 16/1/2020, 16:9:38, 0.09, 1.02, 9.74, 24.42 
0, 16/1/2020, 16:9:39, 0.11, 1.05, 9.79, 24.52 
0, 16/1/2020, 16:9:40, 0.11, 1.01, 9.75, 24.4 
0, 16/1/2020, 16:9:41, 0.09, 1.05, 9.82, 24.32 
0, 16/1/2020, 16:9:42, 0.1, 1.06, 9.75, 24.47 
0, 16/1/2020, 16:9:43, 0.08, 1.04, 9.76, 24.49 
0, 16/1/2020, 16:9:44, 0.11, 1.01, 9.74, 24.52 
0, 16/1/2020, 16:9:46, 0.1, 1.02, 9.73, 24.52 
0, 16/1/2020, 16:9:47, 0.1, 1.04, 9.78, 24.57 
0, 16/1/2020, 16:9:48, 0.08, 1.01, 9.74, 24.49 
0, 16/1/2020, 16:9:49, 0.06, 1.01, 9.83, 24.59 
0, 16/1/2020, 16:9:50, 0.1, 1.06, 9.79, 24.52 
0, 16/1/2020, 16:9:51, 0.09, 1.02, 9.74, 24.47 
0, 16/1/2020, 16:9:52, 0.1, 1.08, 9.78, 24.37 
0, 16/1/2020, 16:9:53, 0.1, 1.06, 9.74, 24.52 
0, 16/1/2020, 16:9:54, 0.11, 1.05, 9.77, 24.54 
0, 16/1/2020, 16:9:55, 0.06, 1.02, 9.75, 24.49 
0, 16/1/2020, 16:9:56, 0.1, 1.02, 9.77, 24.37 
0, 16/1/2020, 16:9:57, 0.11, 1.01, 9.73, 24.47 
0, 16/1/2020, 16:9:58, 0.08, 1.05, 9.72, 24.57 
0, 16/1/2020, 16:9:59, 0.1, 1.02, 9.74, 24.52 
0, 16/1/2020, 16:10:0, 0.1, 1.03, 9.8, 24.52 
0, 16/1/2020, 16:10:1, 0.09, 1.05, 9.76, 24.52 
0, 16/1/2020, 16:10:2, 0.06, 1.02, 9.78, 24.44 
0, 16/1/2020, 16:10:3, 0.09, 1.02, 9.78, 24.47 
0, 16/1/2020, 16:10:4, 0.11, 0.98, 9.76, 24.35 
0, 16/1/2020, 16:10:5, 0.08, 1.02, 9.76, 24.3 
0, 16/1/2020, 16:10:6, 0.12, 1.05, 9.77, 24.18 
0, 16/1/2020, 16:10:7, 0.09, 1.04, 9.75, 24.25 
0, 16/1/2020, 16:10:8, 0.12, 1.04, 9.74, 24.35 
0, 16/1/2020, 16:10:9, 0.08, 1.04, 9.81, 24.27 
0, 16/1/2020, 16:10:10, 0.11, 1.03, 9.77, 24.3 
0, 16/1/2020, 16:10:11, 0.05, 1.04, 9.76, 24.1 
0, 16/1/2020, 16:10:12, 0.06, 1.02, 9.79, 24.27 
0, 16/1/2020, 16:10:13, 0.11, 1.02, 9.74, 24.2 
0, 16/1/2020, 16:10:14, 0.08, 1.01, 9.71, 24.22 
0, 16/1/2020, 16:10:15, 0.09, 1.03, 9.78, 24.2 
0, 16/1/2020, 16:10:16, 0.08, 1.05, 9.78, 24.15 
0, 16/1/2020, 16:10:17, 0.09, 1.07, 9.77, 24.27 
0, 16/1/2020, 16:10:18, 0.11, 1.01, 9.76, 24.25 
0, 16/1/2020, 16:10:19, 0.11, 1.03, 9.75, 24.2 
0, 16/1/2020, 16:10:20, 0.08, 1.03, 9.77, 24.27 
0, 16/1/2020, 16:10:21, 0.09, 1.02, 9.75, 24.27 
0, 16/1/2020, 16:10:22, 0.08, 1.05, 9.79, 24.3 
0, 16/1/2020, 16:10:23, 0.08, 1.04, 9.79, 24.3 
0, 16/1/2020, 16:10:24, 0.1, 1.03, 9.74, 24.2 
0, 16/1/2020, 16:10:26, 0.09, 1.04, 9.76, 24.2 
0, 16/1/2020, 16:10:27, 0.1, 1.04, 9.8, 24.3 
0, 16/1/2020, 16:10:28, 0.08, 1.08, 9.76, 24.2 
0, 16/1/2020, 16:10:29, 0.11, 1.03, 9.72, 24.27 
0, 16/1/2020, 16:10:30, 0.09, 1.04, 9.72, 24.18 
0, 16/1/2020, 16:10:31, 0.1, 1.03, 9.79, 24.22 
0, 16/1/2020, 16:10:32, 0.07, 1.05, 9.74, 24.25 
0, 16/1/2020, 16:10:33, 0.09, 1.04, 9.82, 24.27 
0, 16/1/2020, 16:10:34, 0.09, 1.02, 9.76, 24.32 
0, 16/1/2020, 16:10:35, 0.09, 1.06, 9.77, 24.18 
0, 16/1/2020, 16:10:36, 0.07, 1.02, 9.77, 24.25 
0, 16/1/2020, 16:10:37, 0.08, 1.03, 9.77, 24.18 
0, 16/1/2020, 16:10:38, 0.08, 1.06, 9.76, 24.3 
0, 16/1/2020, 16:10:39, 0.1, 1.03, 9.78, 24.18 
0, 16/1/2020, 16:10:40, 0.1, 1.04, 9.76, 24.3 
0, 16/1/2020, 16:10:41, 0.07, 1.05, 9.71, 24.2 
0, 16/1/2020, 16:10:42, 0.08, 1.03, 9.72, 24.27 
0, 16/1/2020, 16:10:43, 0.11, 1.05, 9.69, 24.32 
0, 16/1/2020, 16:10:44, 0.08, 1.03, 9.82, 24.3 
0, 16/1/2020, 16:10:45, 0.08, 1.05, 9.76, 24.3 
0, 16/1/2020, 16:10:46, 0.11, 1.0, 9.78, 24.18 
0, 16/1/2020, 16:10:47, 0.11, 1.04, 9.78, 24.2 
0, 16/1/2020, 16:10:48, 0.09, 1.04, 9.71, 24.1 
0, 16/1/2020, 16:10:49, 0.1, 1.02, 9.75, 24.2 
0, 16/1/2020, 16:10:50, 0.09, 1.07, 9.71, 24.3 
0, 16/1/2020, 16:10:51, 0.09, 1.04, 9.75, 24.2 
0, 16/1/2020, 16:10:52, 0.08, 1.03, 9.8, 24.08 
0, 16/1/2020, 16:10:53, 0.06, 1.01, 9.79, 24.2 
0, 16/1/2020, 16:10:54, 0.09, 1.03, 9.7, 24.05 
0, 16/1/2020, 16:10:55, 0.07, 1.04, 9.73, 24.3 
0, 16/1/2020, 16:10:56, 0.11, 1.02, 9.75, 24.2 
0, 16/1/2020, 16:10:57, 0.09, 1.06, 9.83, 24.25 
0, 16/1/2020, 16:10:58, 0.12, 1.07, 9.73, 24.3 
0, 16/1/2020, 16:10:59, 0.11, 1.02, 9.77, 24.2 
0, 16/1/2020, 16:11:0, 0.11, 1.04, 9.78, 24.18 
0, 16/1/2020, 16:11:1, 0.11, 1.07, 9.7, 24.57 
0, 16/1/2020, 16:11:2, 0.08, 1.05, 9.75, 24.4 
0, 16/1/2020, 16:11:3, 0.1, 1.04, 9.76, 24.44 
0, 16/1/2020, 16:11:4, 0.04, 1.05, 9.75, 24.25 
0, 16/1/2020, 16:11:5, 0.1, 1.04, 9.75, 24.42 
0, 16/1/2020, 16:11:7, 0.11, 1.02, 9.75, 24.37 
0, 16/1/2020, 16:11:8, 0.08, 1.03, 9.75, 24.42 
0, 16/1/2020, 16:11:9, 0.11, 1.04, 9.78, 24.4 
0, 16/1/2020, 16:11:10, 0.09, 1.05, 9.77, 24.2 
0, 16/1/2020, 16:11:11, 0.13, 1.05, 9.73, 24.4 
0, 16/1/2020, 16:11:12, 0.09, 1.05, 9.76, 24.37 
0, 16/1/2020, 16:11:13, 0.12, 1.09, 9.7, 24.42 
0, 16/1/2020, 16:11:14, 0.1, 1.02, 9.77, 24.4 
0, 16/1/2020, 16:11:15, 0.08, 1.04, 9.72, 24.25 
0, 16/1/2020, 16:11:16, 0.1, 1.01, 9.76, 24.44 
0, 16/1/2020, 16:11:17, 0.1, 1.07, 9.75, 24.42 
0, 16/1/2020, 16:11:18, 0.09, 1.04, 9.76, 24.3 
0, 16/1/2020, 16:11:19, 0.11, 1.08, 9.75, 24.4 
0, 16/1/2020, 16:11:20, 0.08, 1.04, 9.79, 24.2 
0, 16/1/2020, 16:11:21, 0.09, 1.05, 9.75, 24.4 
0, 16/1/2020, 16:11:22, 0.1, 1.02, 9.73, 24.37 
0, 16/1/2020, 16:11:23, 0.1, 1.07, 9.73, 24.44 
0, 16/1/2020, 16:11:24, 0.1, 1.02, 9.78, 24.42 
0, 16/1/2020, 16:11:25, 0.08, 1.02, 9.68, 24.42 
0, 16/1/2020, 16:11:26, 0.11, 1.02, 9.75, 24.47 
0, 16/1/2020, 16:11:27, 0.11, 1.04, 9.75, 24.47 
0, 16/1/2020, 16:11:28, 0.11, 1.04, 9.77, 24.42 
0, 16/1/2020, 16:11:29, 0.1, 1.04, 9.81, 24.49 
0, 16/1/2020, 16:11:30, 0.09, 1.01, 9.74, 24.32 
0, 16/1/2020, 16:11:31, 0.11, 1.05, 9.8, 24.91 
0, 16/1/2020, 16:11:32, 0.1, 1.06, 9.73, 24.3 
0, 16/1/2020, 16:11:33, 0.11, 1.03, 9.73, 24.25 
0, 16/1/2020, 16:11:34, 0.1, 1.04, 9.76, 24.3 
0, 16/1/2020, 16:11:35, 0.07, 1.04, 9.78, 24.27 
0, 16/1/2020, 16:11:36, 0.06, 1.07, 9.8, 24.27 
0, 16/1/2020, 16:11:37, 0.13, 1.02, 9.77, 24.15 
0, 16/1/2020, 16:11:38, 0.1, 1.02, 9.75, 24.27 
0, 16/1/2020, 16:11:39, 0.08, 1.02, 9.73, 24.27 
0, 16/1/2020, 16:11:40, 0.07, 1.05, 9.8, 24.2 
0, 16/1/2020, 16:11:41, 0.09, 0.99, 9.76, 24.25 
0, 16/1/2020, 16:11:42, 0.12, 1.03, 9.81, 24.3 
0, 16/1/2020, 16:11:43, 0.11, 1.06, 9.79, 24.13 
0, 16/1/2020, 16:11:44, 0.14, 1.05, 9.78, 24.32 
0, 16/1/2020, 16:11:45, 0.08, 0.99, 9.74, 24.22 
0, 16/1/2020, 16:11:47, 0.19, 0.98, 9.92, 24.15 
0, 16/1/2020, 16:11:48, 0.1, 1.01, 9.78, 24.27 
0, 16/1/2020, 16:11:49, 0.09, 1.02, 9.75, 24.25 
0, 16/1/2020, 16:11:50, 0.11, 1.02, 9.72, 24.32 
0, 16/1/2020, 16:11:51, 0.08, 1.03, 9.76, 24.15 
0, 16/1/2020, 16:11:52, 0.1, 1.04, 9.78, 24.13 
0, 16/1/2020, 16:11:53, 0.09, 1.04, 9.78, 23.93 
0, 16/1/2020, 16:11:54, 0.09, 1.01, 9.73, 24.13 
0, 16/1/2020, 16:11:55, 0.1, 1.06, 9.71, 24.08 
0, 16/1/2020, 16:11:56, 0.08, 1.06, 9.74, 24.2 
0, 16/1/2020, 16:11:57, 0.09, 1.05, 9.77, 24.18 
0, 16/1/2020, 16:11:58, 0.09, 1.0, 9.76, 24.1 
0, 16/1/2020, 16:11:59, 0.09, 1.04, 9.78, 24.05 
0, 16/1/2020, 16:12:0, 0.11, 1.06, 9.77, 24.03 
0, 16/1/2020, 16:12:1, 0.1, 1.02, 9.76, 24.15 
0, 16/1/2020, 16:12:2, 0.08, 1.04, 9.77, 23.98 
0, 16/1/2020, 16:12:3, 0.1, 1.03, 9.76, 24.15 
0, 16/1/2020, 16:12:4, 0.07, 1.05, 9.76, 24.03 
0, 16/1/2020, 16:12:5, 0.11, 1.03, 9.76, 24.0 
0, 16/1/2020, 16:12:6, 0.1, 1.04, 9.74, 24.08 
0, 16/1/2020, 16:12:7, 0.05, 1.06, 9.75, 24.18 
0, 16/1/2020, 16:12:8, 0.11, 1.04, 9.76, 24.1 
0, 16/1/2020, 16:12:9, 0.08, 1.04, 9.76, 24.03 
